sentiment,group
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
positive,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
positive,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
positive,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
positive,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
positive,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
positive,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
positive,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
negative,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,human
neutral,agent
negative,agent
negative,agent
negative,agent
neutral,agent
neutral,agent
neutral,agent
negative,agent
negative,agent
negative,agent
positive,agent
positive,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
negative,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
positive,agent
neutral,agent
neutral,agent
negative,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
negative,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
negative,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
negative,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
positive,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
negative,agent
negative,agent
neutral,agent
negative,agent
positive,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
neutral,agent
positive,agent
